track_id,track_name,artist,genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
t2707,Track 2707,Artist H10,k-pop,82.0,0.67,0.768,-5.85,0.072,0.176,0.044,0.651,110.96,164195
t2708,Track 2708,Artist M13,edm,62.0,0.692,0.968,-1.0,0.109,0.224,0.0,0.934,81.66,152903
t2709,Track 2709,Artist W1,edm,73.0,0.566,0.771,-7.24,0.064,0.065,0.292,0.475,131.48,168251
t2710,Track 2710,Artist Y1,indie,50.0,0.58,0.614,-6.79,0.12,0.112,0.039,0.355,90.29,307284
t2711,Track 2711,Artist J3,rock,50.0,0.587,0.897,-5.16,0.074,0.388,0.0,0.584,133.54,254997
t2712,Track 2712,Artist D3,country,45.0,0.693,0.866,-4.27,0.134,0.025,0.177,0.385,82.78,200890
t2713,Track 2713,Artist O2,pop,86.0,0.573,0.849,-7.38,0.024,0.313,0.0,0.488,151.17,278277
t2714,Track 2714,Artist G5,r&b,30.0,0.753,0.35,-12.11,0.047,0.493,0.0,0.544,126.51,267597
t2715,Track 2715,Artist I4,hip-hop,81.0,0.605,0.612,-3.04,0.328,0.36,0.193,0.498,134.25,159840
t2716,Track 2716,Artist L13,country,58.0,0.51,0.823,-3.31,0.1,0.527,0.0,0.569,114.22,206712
t2717,Track 2717,Artist T10,indie,65.0,0.47,0.305,-14.25,0.106,0.262,0.0,0.68,117.25,165285
t2718,Track 2718,Artist L0,pop,,0.748,0.789,-5.93,0.136,0.0,0.117,0.634,,135973
t2719,Track 2719,Artist R6,pop,81.0,0.885,0.438,-12.94,0.064,0.095,0.254,0.868,103.41,227126
t2720,Track 2720,Artist B10,hip-hop,77.0,1.0,0.659,-8.21,0.344,0.174,0.146,0.735,94.53,111358
t2721,Track 2721,Artist I3,hip-hop,94.0,1.0,0.768,-3.91,0.252,0.292,0.234,0.386,88.18,201383
t2722,Track 2722,Artist C13,,,0.331,0.241,-18.54,0.091,0.522,0.279,0.394,,116930
t2723,Track 2723,Artist U4,pop,34.0,0.657,0.793,-7.07,0.005,0.226,0.161,0.852,116.37,281783
t2724,Track 2724,Artist Y12,indie,47.0,0.536,0.539,-6.2,0.106,0.0,0.0,0.822,151.82,194573
t2725,Track 2725,Artist F8,hip-hop,86.0,0.695,0.699,-8.17,0.301,0.089,0.0,0.864,134.07,231697
t2726,Track 2726,Artist D13,edm,74.0,0.64,0.782,-7.4,0.037,0.343,0.066,0.232,100.3,233451
t2727,Track 2727,Artist Z8,ambient,34.0,0.085,0.34,-15.9,0.054,1.0,0.41,0.294,123.39,148475
t2728,Track 2728,Artist P7,pop,67.0,0.798,0.701,-4.77,0.126,0.262,0.0,0.574,153.28,185184
t2729,Track 2729,Artist H10,reggaeton,52.0,0.794,0.784,-5.81,0.043,0.0,0.133,0.536,135.94,245918
t2730,Track 2730,Artist H4,reggaeton,57.0,0.657,0.737,-6.85,0.12,0.299,0.0,0.667,131.63,186674
t2731,Track 2731,Artist S1,pop,78.0,0.705,0.757,-7.79,0.076,0.31,0.231,0.58,129.56,112136
t2732,Track 2732,Artist O5,k-pop,78.0,0.64,0.756,-4.53,0.106,0.051,0.0,0.678,115.62,301285
t2733,Track 2733,Artist P11,folk,59.0,0.385,0.388,-10.99,0.056,0.597,0.0,0.845,107.23,163131
t2734,Track 2734,Artist Z8,pop,84.0,0.667,0.765,-7.78,0.036,0.149,0.0,0.739,93.9,203497
t2735,Track 2735,Artist Y9,indie,65.0,0.754,0.766,-8.31,0.032,0.291,0.246,0.619,110.74,183992
t2736,Track 2736,Artist O2,,,0.641,0.838,-4.66,0.051,0.0,0.378,0.751,,303625
t2737,Track 2737,Artist X0,country,39.0,0.413,0.73,-7.92,0.092,0.132,0.036,1.0,153.71,238857
t2738,Track 2738,Artist E11,metal,39.0,0.171,1.0,-2.1,0.0,0.0,0.0,0.487,105.84,153325
t2739,Track 2739,Artist H8,pop,60.0,0.453,0.56,-8.32,0.006,0.446,0.0,0.226,106.02,174734
t2740,Track 2740,Artist Y14,country,42.0,0.572,0.62,-8.94,0.183,0.336,0.0,0.774,138.56,168618
t2741,Track 2741,Artist X10,country,62.0,0.813,0.733,-8.94,0.157,0.411,0.0,0.96,96.14,178927
t2742,Track 2742,Artist E3,rock,85.0,0.969,0.645,-6.78,0.109,0.286,0.0,0.399,115.28,169901
t2743,Track 2743,Artist D1,country,51.0,0.553,0.425,-11.81,0.074,0.0,0.0,0.673,123.37,175150
t2744,Track 2744,Artist N6,reggaeton,68.0,0.426,0.669,-5.13,0.155,0.0,0.0,0.85,100.41,210317
t2745,Track 2745,Artist N2,indie,44.0,0.509,0.633,-4.8,0.09,0.32,0.09,0.447,50.0,120058
t2746,Track 2746,Artist A14,indie,43.0,0.717,0.588,-7.64,0.025,0.181,0.0,0.53,100.95,282654
t2747,Track 2747,Artist M0,r&b,69.0,0.613,0.697,-6.3,0.02,0.279,0.13,0.503,88.08,198570
t2748,Track 2748,Artist G11,indie,75.0,0.651,0.541,-12.89,0.092,0.203,0.353,0.493,138.65,346125
t2749,Track 2749,Artist K12,edm,61.0,0.717,0.855,-3.21,0.075,0.262,0.0,0.417,92.24,246746
t2750,Track 2750,Artist K12,pop,67.0,1.0,0.73,-8.54,0.063,0.0,0.0,0.458,116.8,177616
t2751,Track 2751,Artist Q12,k-pop,100.0,0.687,1.0,-2.92,0.064,0.158,0.412,0.334,138.02,232548
t2752,Track 2752,Artist C1,blues,79.0,0.647,0.537,-8.18,0.132,0.385,0.0,0.432,128.29,155063
t2753,Track 2753,Artist H13,classical,12.0,0.162,0.0,-19.32,0.0,1.0,0.805,0.677,108.72,349003
t2754,Track 2754,Artist E13,rock,59.0,0.554,0.9,-5.32,0.111,0.107,0.0,0.571,160.52,214231
t2755,Track 2755,Artist T1,k-pop,60.0,0.465,0.899,-2.73,0.06,0.279,0.0,0.836,153.36,302261
t2756,Track 2756,Artist S9,rock,,0.778,0.739,-3.73,0.111,0.156,0.176,0.413,,203316
t2757,Track 2757,Artist V1,country,47.0,0.446,0.408,-12.06,0.116,0.557,0.111,0.555,92.47,174727
t2758,Track 2758,Artist M12,rock,59.0,0.446,0.688,-10.72,0.0,0.031,0.038,0.639,128.73,93567
t2759,Track 2759,Artist H4,r&b,35.0,0.85,0.23,-13.31,0.029,0.489,0.0,0.355,99.25,209144
t2760,Track 2760,Artist S4,metal,42.0,0.535,0.855,-2.63,0.069,0.196,0.0,0.664,117.84,223088
t2761,Track 2761,Artist G9,folk,45.0,0.579,0.239,-16.9,0.021,0.961,0.0,0.512,127.96,302133
t2762,Track 2762,Artist E9,country,55.0,0.587,0.509,-11.16,0.119,0.507,0.0,0.359,129.2,249948
t2763,Track 2763,Artist E12,rock,46.0,0.581,0.81,-1.08,0.082,0.126,0.456,0.537,169.22,265804
t2764,Track 2764,Artist H3,jazz,56.0,0.195,0.254,-16.41,0.114,0.447,0.0,0.42,127.29,244851
t2765,Track 2765,Artist I15,,,0.66,0.807,-5.51,0.0,0.158,0.0,0.653,,150284
t2766,Track 2766,Artist R13,rock,29.0,0.542,0.63,-9.57,0.106,0.228,0.0,0.441,118.2,173149
t2767,Track 2767,Artist C8,classical,44.0,0.428,0.271,-15.07,0.026,0.837,0.713,0.315,120.45,199265
t2768,Track 2768,Artist V14,k-pop,70.0,0.706,0.738,-10.77,0.085,0.0,0.252,0.488,98.63,216308
t2769,Track 2769,Artist G14,hip-hop,46.0,0.442,0.735,-5.53,0.349,0.201,0.048,0.267,152.84,290168
t2770,Track 2770,Artist C11,reggaeton,68.0,0.618,0.735,-5.19,0.125,0.0,0.259,0.606,116.37,155287
t2771,Track 2771,Artist Z1,jazz,33.0,0.525,0.436,-9.75,0.0,0.745,0.0,0.297,118.47,347214
t2772,Track 2772,Artist O11,classical,30.0,0.206,0.141,-19.12,0.051,0.907,0.475,0.38,115.92,137937
t2773,Track 2773,Artist D6,hip-hop,55.0,0.768,0.703,-7.66,0.342,0.495,0.507,0.16,118.87,239948
t2774,Track 2774,Artist A15,edm,50.0,0.715,0.716,-9.19,0.089,0.017,0.064,0.915,161.55,233978
t2775,Track 2775,Artist D7,reggaeton,65.0,0.759,0.794,-6.28,0.086,0.0,0.269,0.594,111.8,121482
t2776,Track 2776,Artist P3,,,0.522,0.476,-11.89,0.182,0.073,0.0,0.382,,190962
t2777,Track 2777,Artist A7,reggaeton,74.0,0.862,0.829,-5.6,0.083,0.11,0.057,0.63,91.66,165220
t2778,Track 2778,Artist V1,country,72.0,0.65,0.911,-2.17,0.075,0.504,0.153,0.618,145.51,290990
t2779,Track 2779,Artist H5,folk,100.0,0.553,0.379,-10.95,0.047,0.534,0.082,0.369,129.75,205748
t2780,Track 2780,Artist T13,country,55.0,0.74,0.352,-10.9,0.036,0.439,0.131,0.41,153.7,164038
t2781,Track 2781,Artist E15,edm,44.0,0.611,1.0,-0.74,0.007,0.13,0.116,0.315,147.84,43144
t2782,Track 2782,Artist W3,reggaeton,74.0,0.923,0.796,-6.29,0.0,0.102,0.02,0.892,104.13,152937
t2783,Track 2783,Artist M13,rock,32.0,0.453,0.629,-6.29,0.212,0.321,0.0,0.531,129.56,182649
t2784,Track 2784,Artist Y10,pop,59.0,0.717,0.815,-4.61,0.182,0.096,0.304,0.852,123.31,180709
t2785,Track 2785,Artist Z9,edm,71.0,0.663,0.891,-3.72,0.0,0.292,0.0,0.439,153.56,223264
t2786,Track 2786,Artist Q7,reggaeton,79.0,0.928,0.963,-1.94,0.108,0.022,0.166,0.478,165.25,203720
t2787,Track 2787,Artist V5,country,60.0,0.67,0.676,-9.35,0.149,0.217,0.239,0.664,89.0,160519
t2788,Track 2788,Artist X4,metal,70.0,0.388,1.0,-1.35,0.111,0.0,0.0,0.555,78.79,188841
t2789,Track 2789,Artist W0,pop,57.0,0.663,1.0,-3.31,0.091,0.071,0.213,0.508,73.19,142757
t2790,Track 2790,Artist I4,pop,90.0,0.776,1.0,-1.01,0.18,0.34,0.337,0.665,112.26,163763
t2791,Track 2791,Artist M13,edm,85.0,0.808,0.851,-4.7,0.113,0.101,0.0,0.234,80.79,143442
t2792,Track 2792,Artist K10,hip-hop,87.0,0.719,0.633,-8.34,0.33,0.133,0.0,0.411,87.39,204190
t2793,Track 2793,Artist M9,reggaeton,87.0,1.0,0.696,-8.02,0.072,0.381,0.025,0.806,161.17,230645
t2794,Track 2794,Artist I12,hip-hop,43.0,0.895,0.339,-13.41,0.329,0.195,0.017,0.703,146.0,241672
t2795,Track 2795,Artist T4,hip-hop,84.0,0.65,0.971,-1.95,0.227,0.058,0.0,0.921,62.13,56529
t2796,Track 2796,Artist B7,hip-hop,79.0,0.564,0.783,-0.39,0.342,0.112,0.099,0.749,98.5,146225
t2797,Track 2797,Artist C1,metal,67.0,0.741,1.0,-2.48,0.155,0.177,0.193,0.225,123.67,198364
t2798,Track 2798,Artist D2,edm,75.0,0.523,0.741,-7.65,0.04,0.006,0.203,0.371,50.0,207034
t2799,Track 2799,Artist D15,country,85.0,0.613,0.364,-12.45,0.107,0.406,0.0,0.383,95.02,119360
t2800,Track 2800,Artist D14,rock,70.0,0.524,0.805,-7.07,0.18,0.126,0.0,0.339,162.07,162905
t2801,Track 2801,Artist N14,pop,73.0,0.701,0.912,-3.05,0.07,0.213,0.048,0.511,135.83,265439
t2802,Track 2802,Artist V3,metal,78.0,0.457,0.74,-6.79,0.176,0.0,0.373,0.312,83.15,211228
t2803,Track 2803,Artist D4,lo-fi,57.0,0.918,0.421,-11.16,0.102,0.553,0.987,0.623,124.69,162022
t2804,Track 2804,Artist T0,metal,79.0,0.449,0.874,-4.84,0.0,0.0,0.352,0.545,115.06,209423
t2805,Track 2805,Artist F15,pop,66.0,0.7,1.0,-1.01,0.006,0.131,0.212,0.663,104.23,238044
t2806,Track 2806,Artist B11,rock,38.0,0.666,0.595,-10.24,0.027,0.435,0.034,0.3,85.61,139848
t2807,Track 2807,Artist L3,edm,64.0,0.553,1.0,-7.09,0.077,0.087,0.375,0.454,63.06,318168
t2808,Track 2808,Artist K13,rock,53.0,0.735,0.709,-7.02,0.026,0.396,0.07,0.458,86.51,309192
t2809,Track 2809,Artist L4,r&b,73.0,0.714,0.698,-5.07,0.0,0.516,0.301,0.529,89.31,168242
t2810,Track 2810,Artist R2,country,44.0,0.427,0.59,-8.79,0.002,0.593,0.0,0.904,127.58,197868
t2811,Track 2811,Artist I2,reggaeton,76.0,0.718,0.963,0.0,0.0,0.198,0.0,1.0,147.61,269466
t2812,Track 2812,Artist R9,edm,55.0,0.787,1.0,-3.83,0.159,0.0,0.089,0.47,149.66,235487
t2813,Track 2813,Artist E3,pop,62.0,0.465,0.554,-10.63,0.078,0.0,0.016,0.774,87.92,173108
t2814,Track 2814,Artist X4,edm,94.0,0.973,0.792,-7.52,0.121,0.0,0.208,0.046,133.46,228662
t2815,Track 2815,Artist V0,indie,49.0,0.584,0.753,-3.4,0.134,0.318,0.0,0.794,74.94,269844
t2816,Track 2816,Artist D6,indie,76.0,0.736,0.74,-8.31,0.166,0.116,0.321,0.017,129.47,232387
t2817,Track 2817,Artist T7,k-pop,85.0,0.591,1.0,-0.71,0.075,0.464,0.0,0.841,141.47,250461
t2818,Track 2818,Artist P14,k-pop,76.0,0.878,0.77,-3.79,0.057,0.052,0.376,0.424,112.92,175643
t2819,Track 2819,Artist Q5,rock,56.0,0.4,0.637,-9.12,0.058,0.137,0.0,0.241,110.4,139314
t2820,Track 2820,Artist K13,ambient,38.0,0.285,0.051,-22.04,0.014,0.909,0.638,0.242,98.71,153955
t2821,Track 2821,Artist Z12,edm,55.0,0.666,1.0,-1.52,0.02,0.389,0.0,0.491,107.62,195484
t2822,Track 2822,Artist G12,pop,49.0,0.482,0.826,-7.09,0.092,0.462,0.0,0.676,110.14,202241
t2823,Track 2823,Artist K2,edm,64.0,0.554,0.927,-3.26,0.012,0.062,0.136,0.711,108.92,105279
t2824,Track 2824,Artist G2,country,47.0,0.481,0.232,-13.08,0.083,0.263,0.107,0.519,154.49,228182
t2825,Track 2825,Artist I8,lo-fi,45.0,0.737,0.104,-21.31,0.006,0.608,0.565,0.394,125.99,141889
t2826,Track 2826,Artist W3,k-pop,77.0,0.97,0.784,-7.63,0.108,0.14,0.331,0.475,99.09,295392
t2827,Track 2827,Artist X6,hip-hop,48.0,0.535,0.384,-15.48,0.367,0.21,0.0,0.634,105.96,178781
t2828,Track 2828,Artist V2,lo-fi,55.0,0.602,0.36,-14.41,0.03,0.69,0.714,0.337,92.39,333513
t2829,Track 2829,Artist O4,hip-hop,61.0,0.839,0.771,-7.0,0.274,0.037,0.133,0.266,102.36,145933
t2830,Track 2830,Artist P3,reggaeton,71.0,0.654,0.975,-6.73,0.069,0.0,0.0,0.934,107.71,284496
t2831,Track 2831,Artist H1,edm,62.0,0.687,0.734,-6.32,0.088,0.0,0.289,0.621,97.58,201021
t2832,Track 2832,Artist C15,classical,19.0,0.49,0.518,-6.77,0.084,1.0,0.704,0.099,131.53,227586
t2833,Track 2833,Artist O7,ambient,32.0,0.552,0.0,-22.05,0.078,0.852,0.618,0.178,110.36,300864
t2834,Track 2834,Artist R1,r&b,62.0,0.729,0.447,-15.36,0.029,0.184,0.147,0.473,71.74,240305
t2835,Track 2835,Artist L7,rock,79.0,0.677,0.874,-2.21,0.002,0.117,0.0,0.431,85.27,151908
t2836,Track 2836,Artist X14,edm,78.0,0.58,0.626,-9.22,0.0,0.109,0.276,0.827,143.6,255940
t2837,Track 2837,Artist U10,jazz,61.0,0.73,0.384,-12.2,0.067,0.75,0.0,0.53,158.85,151501
t2838,Track 2838,Artist E10,pop,85.0,0.661,0.738,-6.82,0.029,0.429,0.137,0.798,120.56,190853
t2839,Track 2839,Artist P10,hip-hop,61.0,0.942,0.51,-13.09,0.339,0.431,0.023,0.382,77.5,272230
t2840,Track 2840,Artist V6,edm,92.0,0.666,1.0,-1.76,0.156,0.226,0.0,0.642,109.0,312423
t2841,Track 2841,Artist Z5,hip-hop,64.0,0.883,0.744,-8.47,0.33,0.18,0.091,0.369,142.69,163773
t2842,Track 2842,Artist U8,pop,86.0,0.833,0.638,-5.1,0.106,0.177,0.164,0.548,156.65,260951
t2843,Track 2843,Artist N1,reggaeton,89.0,0.856,0.924,-5.49,0.03,0.301,0.0,0.456,159.51,288546
t2844,Track 2844,Artist W9,edm,55.0,0.785,1.0,-5.33,0.125,0.097,0.368,0.784,100.66,391491
t2845,Track 2845,Artist J5,folk,32.0,0.589,0.189,-15.42,0.079,0.761,0.0,0.317,50.0,257474
t2846,Track 2846,Artist J13,country,90.0,0.574,0.44,-15.75,0.0,0.076,0.176,0.444,174.29,237107
t2847,Track 2847,Artist F14,k-pop,87.0,0.796,0.87,-3.8,0.0,0.49,0.0,1.0,61.61,203278
t2848,Track 2848,Artist R13,ambient,59.0,0.421,0.274,-16.82,0.07,0.644,0.533,0.57,136.79,192374
t2849,Track 2849,Artist Z13,classical,46.0,0.477,0.222,-18.75,0.129,0.632,0.572,0.428,50.0,110895
t2850,Track 2850,Artist T8,edm,72.0,0.677,0.667,-8.16,0.12,0.109,0.0,0.543,111.34,214394
t2851,Track 2851,Artist P1,country,46.0,0.461,0.392,-13.95,0.097,0.281,0.356,0.386,100.13,306597
t2852,Track 2852,Artist Q9,pop,89.0,1.0,0.665,-12.24,0.099,0.424,0.0,0.628,105.23,267285
t2853,Track 2853,Artist E9,hip-hop,86.0,0.809,0.546,-10.51,0.366,0.315,0.11,0.687,101.68,205523
t2854,Track 2854,Artist V12,hip-hop,79.0,0.84,0.632,-9.17,0.248,0.0,0.101,0.783,157.67,297936
t2855,Track 2855,Artist T7,hip-hop,82.0,0.651,0.749,-6.95,0.244,0.357,0.337,0.599,50.0,258541
t2856,Track 2856,Artist V6,hip-hop,87.0,0.975,0.724,-6.62,0.256,0.224,0.33,0.602,165.72,242641
t2857,Track 2857,Artist G12,hip-hop,100.0,1.0,0.637,-6.01,0.226,0.295,0.0,0.514,108.92,199151
t2858,Track 2858,Artist C3,classical,36.0,0.185,0.37,-14.0,0.116,1.0,0.909,0.66,102.2,276747
t2859,Track 2859,Artist D15,jazz,68.0,0.383,0.307,-11.19,0.074,0.467,0.022,0.326,144.22,217763
t2860,Track 2860,Artist O11,pop,53.0,0.403,0.68,-11.36,0.11,0.112,0.142,0.45,68.95,208669
t2861,Track 2861,Artist Z9,ambient,39.0,0.443,0.219,-18.02,0.046,0.973,0.381,0.311,136.43,228216
t2862,Track 2862,Artist J1,hip-hop,49.0,0.808,0.608,-10.09,0.228,0.466,0.133,0.297,111.2,230411
t2863,Track 2863,Artist F0,k-pop,46.0,0.642,0.784,-7.83,0.096,0.302,0.31,0.652,143.01,191833
t2864,Track 2864,Artist V2,k-pop,47.0,0.436,1.0,-1.28,0.0,0.292,0.314,1.0,118.72,187717
t2865,Track 2865,Artist X2,pop,60.0,0.833,0.815,-7.31,0.025,0.353,0.117,0.748,115.17,186639
t2866,Track 2866,Artist U11,r&b,49.0,0.65,0.53,-9.87,0.032,0.438,0.215,0.288,150.04,244028
t2867,Track 2867,Artist Z13,edm,60.0,0.526,0.694,-7.97,0.166,0.355,0.143,0.507,80.34,176282
t2868,Track 2868,Artist L5,metal,60.0,0.619,0.978,-3.7,0.12,0.0,0.0,0.49,75.24,90496
t2869,Track 2869,Artist J13,folk,65.0,0.402,0.625,-10.14,0.105,0.361,0.0,0.222,143.26,232440
t2870,Track 2870,Artist D0,rock,44.0,0.412,0.647,-10.22,0.0,0.0,0.0,0.369,130.22,177932
t2871,Track 2871,Artist Y8,pop,51.0,0.688,0.71,-10.5,0.015,0.179,0.293,0.851,133.53,220641
t2872,Track 2872,Artist V7,country,50.0,0.463,0.534,-11.58,0.004,0.499,0.195,0.776,152.57,225112
t2873,Track 2873,Artist H13,reggaeton,61.0,0.866,0.829,-3.9,0.074,0.0,0.073,0.589,137.51,313164
t2874,Track 2874,Artist J7,reggaeton,90.0,1.0,0.845,-5.5,0.048,0.248,0.0,0.556,149.71,228384
t2875,Track 2875,Artist V14,rock,57.0,0.686,0.753,-6.73,0.064,0.334,0.0,0.307,127.45,224085
t2876,Track 2876,Artist F0,pop,67.0,0.733,0.948,-3.6,0.143,0.331,0.179,0.707,141.55,174610
t2877,Track 2877,Artist M2,ambient,40.0,0.42,0.132,-14.97,0.031,0.613,0.696,0.336,101.94,91117
t2878,Track 2878,Artist L9,reggaeton,80.0,0.513,0.703,-8.36,0.0,0.032,0.0,0.664,103.36,285335
t2879,Track 2879,Artist X4,r&b,92.0,0.737,0.334,-12.98,0.081,0.0,0.033,0.42,78.72,247869
t2880,Track 2880,Artist L12,reggaeton,62.0,0.579,0.52,-9.5,0.107,0.037,0.0,0.701,89.37,178960
t2881,Track 2881,Artist O6,reggaeton,57.0,0.842,0.716,-6.33,0.059,0.131,0.157,0.775,112.27,183676
t2882,Track 2882,Artist J12,folk,59.0,0.75,0.458,-11.06,0.169,0.715,0.0,0.59,195.01,266121
t2883,Track 2883,Artist X8,edm,98.0,0.6,0.797,-4.04,0.038,0.101,0.134,0.385,121.23,249926
t2884,Track 2884,Artist E5,hip-hop,86.0,0.975,0.794,-6.44,0.387,0.431,0.0,0.461,127.03,302741
t2885,Track 2885,Artist S13,edm,62.0,0.613,0.796,-7.57,0.145,0.0,0.107,0.293,165.91,222406
t2886,Track 2886,Artist O1,hip-hop,73.0,0.826,0.787,-4.56,0.31,0.067,0.185,0.466,108.05,287254
t2887,Track 2887,Artist E2,pop,83.0,0.637,0.774,-5.62,0.102,0.087,0.221,0.491,123.75,281859
t2888,Track 2888,Artist L8,pop,52.0,0.407,0.62,-6.62,0.163,0.0,0.322,0.568,106.04,40000
t2889,Track 2889,Artist M9,rock,63.0,0.415,0.986,-0.59,0.101,0.024,0.14,0.554,116.51,234755
t2890,Track 2890,Artist P6,folk,54.0,0.381,0.308,-15.91,0.096,0.326,0.11,0.725,143.46,162090
t2891,Track 2891,Artist H8,indie,51.0,0.54,0.539,-11.84,0.18,0.845,0.212,0.743,113.05,137940
t2892,Track 2892,Artist K5,ambient,52.0,0.229,0.137,-19.96,0.118,0.736,0.328,0.26,123.31,205218
t2893,Track 2893,Artist U5,hip-hop,69.0,0.654,0.71,-6.62,0.229,0.027,0.0,0.528,131.15,212320
t2894,Track 2894,Artist U8,edm,82.0,0.519,1.0,-3.91,0.113,0.165,0.001,0.395,109.24,320480
t2895,Track 2895,Artist B1,r&b,58.0,0.519,0.614,-7.19,0.0,0.112,0.038,0.246,77.6,291898
t2896,Track 2896,Artist G11,classical,78.0,0.533,0.132,-17.65,0.099,1.0,0.413,0.105,110.26,275807
t2897,Track 2897,Artist I4,hip-hop,79.0,0.956,0.533,-12.79,0.319,0.327,0.004,0.769,122.3,167715
t2898,Track 2898,Artist G9,country,54.0,0.638,0.532,-8.95,0.053,0.328,0.126,0.63,107.26,262042
t2899,Track 2899,Artist M5,hip-hop,71.0,0.652,0.317,-11.79,0.487,0.054,0.0,0.456,89.38,244640
t2900,Track 2900,Artist L3,r&b,64.0,0.78,0.573,-8.67,0.173,0.738,0.443,0.392,123.14,337178
t2901,Track 2901,Artist P14,country,49.0,0.526,0.608,-7.5,0.112,0.21,0.604,0.646,127.14,116952
t2902,Track 2902,Artist R5,folk,34.0,0.521,0.23,-17.7,0.103,0.754,0.148,0.384,126.23,141380
t2903,Track 2903,Artist J5,classical,40.0,0.336,0.031,-20.46,0.117,0.748,0.427,0.132,122.4,253025
t2904,Track 2904,Artist V3,metal,51.0,0.426,0.919,-2.86,0.141,0.0,0.02,0.056,121.92,204653
t2905,Track 2905,Artist J12,hip-hop,69.0,0.65,0.624,-9.63,0.23,0.0,0.028,0.467,87.07,236635
t2906,Track 2906,Artist Q14,pop,60.0,0.831,0.656,-9.93,0.157,0.448,0.099,0.643,131.5,140304
t2907,Track 2907,Artist D15,indie,53.0,0.705,0.366,-16.48,0.02,0.287,0.256,0.408,63.81,223242
t2908,Track 2908,Artist K0,rock,64.0,0.537,0.527,-10.87,0.066,0.07,0.0,0.62,102.73,160794
t2909,Track 2909,Artist G3,ambient,41.0,0.373,0.275,-13.22,0.054,0.809,0.684,0.238,138.62,256914
t2910,Track 2910,Artist K8,folk,59.0,0.457,0.175,-14.41,0.008,0.464,0.042,0.143,136.45,226188
t2911,Track 2911,Artist E3,metal,69.0,0.507,1.0,0.0,0.13,0.371,0.507,0.228,119.84,231212
t2912,Track 2912,Artist Z12,reggaeton,76.0,0.952,0.885,-3.65,0.121,0.0,0.109,0.742,134.27,307268
t2913,Track 2913,Artist B0,hip-hop,85.0,0.748,0.456,-9.78,0.231,0.021,0.279,0.306,91.86,148147
t2914,Track 2914,Artist P10,metal,41.0,0.527,0.997,-5.41,0.067,0.066,0.027,0.447,121.88,183949
t2915,Track 2915,Artist B12,indie,41.0,0.224,0.673,-10.9,0.191,0.073,0.0,0.757,137.74,261499
t2916,Track 2916,Artist X10,edm,55.0,0.529,0.599,-7.8,0.0,0.0,0.158,0.463,137.65,211259
t2917,Track 2917,Artist Y13,,,0.556,0.614,-5.79,0.015,0.192,0.0,0.654,,216523
t2918,Track 2918,Artist D0,lo-fi,27.0,0.822,0.294,-15.37,0.022,0.531,0.727,0.598,116.01,309790
t2919,Track 2919,Artist T6,hip-hop,62.0,1.0,0.79,-6.37,0.333,0.326,0.297,0.582,107.8,212717
t2920,Track 2920,Artist X6,edm,61.0,0.633,0.944,-3.58,0.122,0.041,0.0,0.644,97.83,216968
t2921,Track 2921,Artist I11,blues,56.0,0.475,0.183,-15.52,0.022,0.707,0.501,0.289,183.39,248976
t2922,Track 2922,Artist C9,reggaeton,79.0,0.801,0.663,-5.61,0.114,0.08,0.304,1.0,109.54,225061
t2923,Track 2923,Artist I0,folk,46.0,0.323,0.557,-10.73,0.143,0.615,0.249,0.208,138.24,212494
t2924,Track 2924,Artist Q4,lo-fi,53.0,0.772,0.454,-13.19,0.04,0.771,0.421,0.397,123.53,179483
t2925,Track 2925,Artist C5,pop,76.0,0.767,0.764,-5.82,0.102,0.421,0.0,0.655,131.38,219618
t2926,Track 2926,Artist X12,r&b,74.0,0.75,0.579,-10.83,0.116,0.051,0.051,0.346,61.36,269584
t2927,Track 2927,Artist E15,pop,72.0,0.836,0.543,-9.4,0.047,0.328,0.0,0.576,120.71,181499
t2928,Track 2928,Artist H4,rock,30.0,0.509,0.534,-11.1,0.0,0.065,0.24,0.364,158.92,313750
t2929,Track 2929,Artist F9,folk,44.0,0.295,0.232,-19.44,0.049,0.893,0.0,0.761,133.56,231336
t2930,Track 2930,Artist I6,classical,46.0,0.309,0.184,-15.4,0.005,0.894,0.21,0.139,78.65,164970
t2931,Track 2931,Artist N14,rock,74.0,0.467,0.957,-4.16,0.021,0.292,0.042,0.33,129.54,176215
t2932,Track 2932,Artist D2,r&b,54.0,0.784,0.898,-6.31,0.107,0.201,0.0,0.541,107.53,294621
t2933,Track 2933,Artist P7,r&b,58.0,0.605,0.881,-4.08,0.009,0.073,0.0,0.788,88.64,152427
t2934,Track 2934,Artist M8,metal,40.0,0.5,0.827,-2.88,0.116,0.265,0.0,0.749,82.29,186656
t2935,Track 2935,Artist B14,rock,62.0,0.405,0.763,-5.68,0.009,0.066,0.0,0.265,93.85,132269
t2936,Track 2936,Artist O0,ambient,46.0,0.598,0.072,-17.75,0.17,0.934,1.0,0.548,119.7,220435
t2937,Track 2937,Artist W6,classical,29.0,0.412,0.363,-14.85,0.061,0.857,0.529,0.237,161.71,186461
t2938,Track 2938,Artist R0,reggaeton,54.0,1.0,0.845,-6.17,0.144,0.085,0.37,0.718,143.17,236405
t2939,Track 2939,Artist T7,hip-hop,66.0,0.624,0.473,-12.52,0.431,0.0,0.0,0.828,134.38,171252
